plot,counter,date,individual,treatment,species,climate,height,capsule size,seedcapsule,seed_count,status,viable,sample,status_paperbag,organzabag_size,first seedcap,herbivory,comment,entered,labmeeting,,
5_5,Christian,12.09.2019,C4,control,Dia_car,ambient,7.5,1.3,3,67,ripe_capsule,33,single,open,,,0,,868,,,
10_2,Christian,02.08.2019,S1,supplement,Dia_car,ambient,14.5,1.3,2,43,ripe_capsule,26,single,open,,,0,,692,,,
10_2,Christian,02.08.2019,S1,supplement,Dia_car,ambient,13,1.3,4,67,ripe_capsule,29,single,open,,,0,,694,,,
5_5,Christian,02.08.2019,S1,supplement,Dia_car,ambient,7,0.6,4,86,unripe,33,single,unripe,,,0,broke off,757,,,
5_5,Martin,02.08.2019,S1,supplement,Dia_car,ambient,20,1,9,76,unripe,57,single,open,,,0,"to early, white, maybe would be viable",1426,,,
5_5,Garp,02.09.2019,S1,supplement,Dia_car,ambient,16,0.8,6,29,ripe_capsule,12,single,open,,,0,,3060,,,
5_5,Garp,02.09.2019,S1,supplement,Dia_car,ambient,16,0.8,8,95,ripe_capsule,5,single,open,,,0,,3062,,,
5_5,Garp,02.09.2019,S1,supplement,Dia_car,ambient,18,0.9,4,72,ripe_capsule,31,single,open,,,0,,3058,,,
5_5,Garp,02.09.2019,S1,supplement,Dia_car,ambient,13,0.9,9,69,ripe_capsule,30,single,open,,,0,,3063,,,
5_5,Garp,02.09.2019,S1,supplement,Dia_car,ambient,13,1,10,64,ripe_capsule,21,single,open,,,0,,3064,,,
5_5,Garp,02.09.2019,S1,supplement,Dia_car,ambient,21,1.1,1,92,ripe_capsule,6,single,open,,,0,,3055,,,
5_5,Garp,02.09.2019,S1,supplement,Dia_car,ambient,16,1.1,3,34,ripe_capsule,40,single,open,,,0,,3057,,,
5_5,Garp,02.09.2019,S1,supplement,Dia_car,ambient,16,1.2,5,72,ripe_capsule,21,single,open,,,0,,3059,,,
5_5,Garp,02.09.2019,S1,supplement,Dia_car,ambient,16,1.3,7,87,ripe_capsule,72,single,open,,,0,,3061,,,
5_5,Garp,02.09.2019,S1,supplement,Dia_car,ambient,22,,2,71,unripe,0,single,open,,,0,,3056,,,
5_5,Garp,05.09.2019,S1,supplement,Dia_car,ambient,22,0.8,3,63,ripe_capsule,26,single,open,,,0,,3187,,,
5_5,Garp,05.09.2019,S1,supplement,Dia_car,ambient,19,0.9,2,100,ripe_capsule,11,single,open,,,0,,3188,,,
5_5,Garp,05.09.2019,S1,supplement,Dia_car,ambient,25.5,1,1,69,ripe_capsule,7,single,open,,,0,,3189,,,
5_5,Martin,07.11.2019,S1,supplement,Dia_car,ambient,22,1.2,1,70,unripe,29,single,open,,,0,"to early, only 1 black of the viable ones",1435,,,
1_1,Andreas,09.08.2019,S2,supplement,Dia_car,ambient,4,1.2,7,45,ripe_capsule,23,,open,,,0,,,,,
5_5,Andreas,09.08.2019,S1,supplement,Dia_car,ambient,17,1.5,2,90,unripe,80,,open,,,0,,,,,
5_5,Garp,09.08.2019,S1,supplement,Dia_car,ambient,19,0.8,4,77,ripe_capsule,50,single,open,,,0,,4584,,,
5_5,Garp,09.08.2019,S1,supplement,Dia_car,ambient,16,1.3,3,100,ripe_capsule,69,single,open,,,0,,4585,,,
5_5,Garp,09.08.2019,S1,supplement,Dia_car,ambient,20,0.8,5,,unripe,0,single,open,,,1,Herbivory,4586,,,
5_5,Amibeth,29.10.2019,C2,control,Dia_car,ambient,19,0.8,12,33,unripe,2,single,open,,,0,,2636,,,
5_5,Amibeth,29.10.2019,C2,control,Dia_car,ambient,19,0.8,13,46,unripe,2,single,open,,,0,,2637,,,
5_5,Amibeth,29.10.2019,C2,control,Dia_car,ambient,22.5,1,39,60,unripe,11,single,open,,,0,,2638,,,
5_5,Martin,10.10.2019,S1,supplement,Dia_car,ambient,22,,19,0,unripe,0,single,unripe,,,0,"empty, bud?",2624,,,
5_5,Sanne,10.10.2019,S1,supplement,Dia_car,ambient,23.5,0.3,16,11,unripe,0,single,open,,,0,,2592,,,
5_5,Sanne,10.10.2019,S1,supplement,Dia_car,ambient,23,0.4,8,0,unripe,0,single,unripe,,,1,herbivory,2582,,,
5_5,Sanne,10.10.2019,S1,supplement,Dia_car,ambient,21.5,0.4,13,0,unripe,0,single,unripe,,,0,looks bit moldy,2591,,,
5_5,Sanne,10.10.2019,S1,supplement,Dia_car,ambient,22,0.4,18,54,unripe,0,single,open,,,0,,2593,,,
5_5,Sanne,10.10.2019,S1,supplement,Dia_car,ambient,19.5,0.5,4,0,unripe,0,single,unripe,,,0,,2578,,,
5_5,Sanne,10.10.2019,S1,supplement,Dia_car,ambient,19.5,0.5,5,0,unripe,0,single,unripe,,,0,,2585,,,
5_5,Sanne,10.10.2019,S1,supplement,Dia_car,ambient,19.5,0.6,2,0,unripe,0,single,unripe,,,0,,2581,,,
5_5,Sanne,10.10.2019,S1,supplement,Dia_car,ambient,21.5,0.6,14,0,unripe,0,single,unripe,,,0,looks bit moldy,2590,,,
5_5,Sanne,10.10.2019,S1,supplement,Dia_car,ambient,21.5,0.7,15,0,unripe,0,single,unripe,,,1,herbivory,2589,,,
5_5,Sanne,10.10.2019,S1,supplement,Dia_car,ambient,19.5,,1,0,unripe,0,single,unripe,,,1,herbivory,2579,,,
5_5,Sanne,10.10.2019,S1,supplement,Dia_car,ambient,24,,7,0,unripe,0,single,unripe,,,1,herbivory,2580,,,
5_5,Sanne,10.10.2019,S1,supplement,Dia_car,ambient,22,,6,0,unripe,0,single,unripe,,,1,herbivory,2583,,,
5_5,Sanne,10.10.2019,S1,supplement,Dia_car,ambient,19.5,,3,0,unripe,0,single,unripe,,,1,herbivory,2584,,,
5_5,Sanne,10.10.2019,S1,supplement,Dia_car,ambient,18,,10,0,unripe,0,single,unripe,,,1,herbivory,2586,,,
5_5,Sanne,10.10.2019,S1,supplement,Dia_car,ambient,23,,12,0,unripe,0,single,unripe,,,1,herbivory,2587,,,
5_5,Sanne,10.10.2019,S1,supplement,Dia_car,ambient,23,,11,0,unripe,0,single,unripe,,,1,herbivory,2588,,,
5_5,Garp,13.09.2019,S1,supplement,Dia_car,ambient,19,1.2,2,,herbivory,,single,open,,,1,Herbivory,4538,,,
5_5,Garp,13.09.2019,S1,supplement,Dia_car,ambient,18,1.2,4,4,herbivory,2,single,open,,,1,Herivory,4540,,,
5_5,Garp,13.09.2019,S1,supplement,Dia_car,ambient,14,1.4,14,2,herbivory,0,single,open,,,1,Herbivory,4549,,,
5_5,Garp,13.09.2019,S1,supplement,Dia_car,ambient,17,0.6,5,67,ripe_capsule,13,single,open,,,0,,4541,,,
5_5,Garp,13.09.2019,S1,supplement,Dia_car,ambient,22.5,1,7,31,ripe_capsule,9,single,open,,,0,,4543,,,
5_5,Garp,13.09.2019,S1,supplement,Dia_car,ambient,18,1.1,3,70,ripe_capsule,0,single,open,,,0,,4539,,,
5_5,Garp,13.09.2019,S1,supplement,Dia_car,ambient,18,1.1,6,62,ripe_capsule,29,single,open,,,0,,4542,,,
5_5,Garp,13.09.2019,S1,supplement,Dia_car,ambient,20,1.2,1,65,ripe_capsule,40,single,open,,,0,,4537,,,
5_5,Garp,13.09.2019,S1,supplement,Dia_car,ambient,7,1.2,15,72,ripe_capsule,30,single,open,,,0,,4550,,,
5_5,Garp,13.09.2019,S1,supplement,Dia_car,ambient,22,0.4,17,72,unripe,0,group,closed,,,0,,4552,,,
5_5,Garp,13.09.2019,S1,supplement,Dia_car,ambient,22,0.4,17a,32,unripe,0,group,closed,,,1,Herbivory,4553,,,
5_5,Garp,13.09.2019,S1,supplement,Dia_car,ambient,21,0.5,8a,79,unripe,0,group,closed,,,0,,4545,,,
5_5,Garp,13.09.2019,S1,supplement,Dia_car,ambient,19,0.5,13,80,unripe,0,group,closed,,,0,,4546,,,
5_5,Garp,13.09.2019,S1,supplement,Dia_car,ambient,19,0.6,13b,56,unripe,13,group,open,,,0,,4548,,,
5_5,Garp,13.09.2019,S1,supplement,Dia_car,ambient,19,0.7,13a,65,unripe,0,group,open,,,0,,4547,,,
5_5,Garp,13.09.2019,S1,supplement,Dia_car,ambient,22,0.7,16,69,unripe,0,single,closed,,,0,,4551,,,
5_5,Garp,13.09.2019,S1,supplement,Dia_car,ambient,15,0.7,18,74,unripe,9,single,open,,,0,,4554,,,
5_5,Garp,13.09.2019,S1,supplement,Dia_car,ambient,21,,8,104,unripe,0,group,closed,,,0,,4544,,,
5_5,Martin,13.09.2019,S1,supplement,Dia_car,ambient,22.5,0.4,9,0,Stig,0,group,Stig,,,0,Stigma,2851,,,
5_5,Martin,13.09.2019,S1,supplement,Dia_car,ambient,22.5,0.4,E2_9,23,Stig,0,group,Stig,,,0,,2853,,,
5_5,Martin,13.09.2019,S1,supplement,Dia_car,ambient,17.5,0.8,10,76,unripe,0,group,open,,,0,,2848,,,
5_5,Martin,13.09.2019,S1,supplement,Dia_car,ambient,17.5,0.8,E1_10,58,unripe,15,group,open,,,0,,2849,,,
5_5,Martin,13.09.2019,S1,supplement,Dia_car,ambient,17.5,0.8,E2_10,92,unripe,0,group,open,,,0,2 maybe viable,2850,,,
5_5,Martin,13.09.2019,S1,supplement,Dia_car,ambient,22.5,0.9,E4_9,54,unripe,11,single,open,,,0,maybe 40 viable,2855,,,
5_5,Martin,13.09.2019,S1,supplement,Dia_car,ambient,22.5,1,E3_9,0,unripe,,group,unripe,,,1,Herbi,2854,,,
5_5,Martin,13.09.2019,S1,supplement,Dia_car,ambient,22.5,1,E1_9,0,,0,group,,,,1,Herbi,2852,,,
5_5,Sam,13.09.2019,S1,supplement,Dia_car,ambient,20,0.9,E1_12,51,unripe,2,group,open,,,0,,2602,,,
5_5,Sam,13.09.2019,S1,supplement,Dia_car,ambient,20,1,E2_12,4,unripe,0,group,open,,,0,,2603,,,
5_5,Sam,13.09.2019,S1,supplement,Dia_car,ambient,20,,12,0,unripe,0,group,unripe,,,0,,2601,,,
5_5,Sam,13.09.2019,S1,supplement,Dia_car,ambient,20,,E3_12,38,unripe,11,group,open,,,0,,2604,,,
5_5,Sam,13.09.2019,S1,supplement,Dia_car,ambient,19,,11,36,unripe,28,group,open,,,0,,2605,,,
5_5,Sam,13.09.2019,S1,supplement,Dia_car,ambient,19,,E1_11,15,unripe,1,group,open,,,0,,2606,,,
5_5,Sam,13.09.2019,S1,supplement,Dia_car,ambient,19,,E2_11,10,unripe,0,group,open,,,0,,2607,,,
5_5,Sam,13.09.2019,S1,supplement,Dia_car,ambient,19,,E3_11,0,unripe,0,group,open,,,0,,2608,,,
5_5,Julia,20.08.2019,S1,supplement,Dia_car,ambient,18,1.4,1,78,unripe,54,single,unripe,,,0,seeds still light brown,2200,,,
1_1,Martin,24.07.2019,S4,supplement,Dia_car,ambient,19,1.3,3,64,ripe_capsule,52,single,open,,,0,,2,,,
5_5,Julia,23.08.2019,S1,supplement,Dia_car,ambient,17,1.1,2,114,open,7,single,open,,,0,,2494,,,
5_5,Julia,23.08.2019,S1,supplement,Dia_car,ambient,17,1.2,1,49,open,26,single,open,,,0,,2495,,,
8_3,Julia,10.10.2019,C4,control,Dia_car,ambient,7.5,1.2,4,97,ripe_capsule,15,single,open,,,0,,2804,,,
5_5,Julia,23.08.2019,S1,supplement,Dia_car,ambient,18,1.1,6,82,unripe,26,single,unripe,,,0,,2490,,,
5_5,Julia,23.08.2019,S1,supplement,Dia_car,ambient,18,1.2,5,76,unripe,41,single,open,,,0,,2491,,,
5_5,Julia,23.08.2019,S1,supplement,Dia_car,ambient,22,1.3,4,87,unripe,54,single,open,,,0,measured in field 1.4,2492,,,
5_5,Julia,26.08.2019,S1,supplement,Dia_car,ambient,18,1,1,92,open,3,single,open,,,0,,2958,,,
5_5,Julia,26.09.2019,S1,supplement,Dia_car,ambient,21.5,0.7,4,59,unripe,10,single,open,,,0,,2784,,,
5_5,Martin,26.09.2019,S1,supplement,Dia_car,ambient,17.5,,2,56,open,0,single,open,,,1,"herbivory, couldn't measure size",513,,,
5_5,Martin,26.09.2019,S1,supplement,Dia_car,ambient,21.5,1.2,1,75,unripe,68,single,open,,,0,"to early, white seeds",522,,,
5_5,Sarah,12.09.2019,C3,control,Dia_car,ambient,12,1.2,9,73,ripe_capsule,26,single,open,,,0,,1561,1,,
5_5,Martin,29.08.2019,S1,supplement,Dia_car,ambient,14,1.3,3,41,open,31,single,open,,,1,"Herbivory, colour",589,,,
5_5,Martin,29.10.2019,S1,supplement,Dia_car,ambient,22,,3,0,bud,0,single,bud,,,1,"herbivory, bud was eaten",344,,,
5_5,Martin,29.10.2019,S1,supplement,Dia_car,ambient,22,,4,0,bud,0,single,bud,,,1,"herbivory, bud was eaten",346,,,
5_5,Martin,29.10.2019,S1,supplement,Dia_car,ambient,22,,1,0,herbivory,0,single,eaten,,,1,"herbivory, capsule was eaten",347,,,
5_5,Martin,29.10.2019,S1,supplement,Dia_car,ambient,23,0.4,2,6,unripe,0,single,unripe,,,0,very small,345,,,
5_5,Julia,01.10.2019,S2,supplement,Dia_car,ambient,5,1.1,1,0,open,0,single,open,,,1,herbivory,2687,,,
5_5,Andreas,02.08.2019,S2,supplement,Dia_car,ambient,7.5,1.3,4,26,unripe,0,,open,,,0,offen,,,,
10_2,Christian,02.08.2019,S1,supplement,Dia_car,ambient,12.5,1.4,1,39,ripe_capsule,19,single,open,,,0,,691,,,
10_2,Christian,02.08.2019,S1,supplement,Dia_car,ambient,14.5,1.4,3,54,ripe_capsule,27,single,open,,,0,,693,,,
5_5,Martin,02.08.2019,S2,supplement,Dia_car,ambient,8,1.3,2,43,unripe,22,single,open,,,0,brown,1425,,,
5_5,Garp,08.08.2019,S2,supplement,Dia_car,ambient,7,1.1,1,94,ripe_capsule,31,single,open,,,0,,4310,,,
5_5,Amibeth,29.10.2019,C2,control,Dia_car,ambient,18.5,1.2,34,67,unripe,25,single,open,,,0,,2639,,,
5_5,Amibeth,29.10.2019,C2,control,Dia_car,ambient,18.5,0.7,37,48,unripe,7,single,open,,,0,,2640,,,
5_5,Garp,09.08.2019,S2,supplement,Dia_car,ambient,7,1.3,1,61,ripe_capsule,27,single,open,,,0,,4403,,,
5_5,Andreas,12.09.2019,S2,supplement,Dia_car,ambient,7,1.4,1,92,ripe_capsule,50,,open,,,0,,,,,
5_5,Andreas,12.09.2019,S2,supplement,Dia_car,ambient,6.5,0.9,3,58,unripe,0,,open,,,0,offen,,,,
5_5,Andreas,12.09.2019,S2,supplement,Dia_car,ambient,6,1.5,2,65,unripe,32,,open,,,0,,,,,
5_5,Garp,18.09.2019,S2,supplement,Dia_car,ambient,9,1.4,2,0,herbivory,0,single,open,,,1,herbivory,3402,,,
5_5,Garp,18.09.2019,S2,supplement,Dia_car,ambient,8.5,0.6,1,55,unripe,7,single,open,,,0,,3401,,,
8_3,Julia,10.10.2019,C4,control,Dia_car,ambient,8,1.2,3,85,ripe_capsule,18,single,open,,,0,black seeds,2889,,,
8_3,Julia,10.10.2019,C4,control,Dia_car,ambient,7.5,1.2,4,97,ripe_capsule,15,single,open,,,0,,2890,,,
5_5,Julia,20.08.2019,S2,supplement,Dia_car,ambient,6.5,1.2,2,67,unripe,15,single,open,,,0,,2202,,,
5_5,Julia,23.08.2019,S2,supplement,Dia_car,ambient,5,0.9,1,64,unripe,34,single,unripe,,,0,light brown,2489,,,
3_4,Christian,26.07.2019,S1,supplement,Dia_car,ambient,16,0.8,3,69,ripe_capsule,32,single,open,,,0,,631,,,
5_5,Garp,26.07.2019,S2,supplement,Dia_car,ambient,27,1.2,1,71,ripe_capsule,48,single,open,,,0,,3339,,,
5_5,Martin,26.09.2019,S2,supplement,Dia_car,ambient,9.5,1.2,1,72,unripe,58,single,open,,,0,"to early, white seeds",526,,,
5_5,Martin,26.09.2019,S2,supplement,Dia_car,ambient,8.5,1.2,2,35,unripe,15,single,open,,,0,"to early, white seeds",527,,,
8_3,Julia,24.08.2019,C4,control,Dia_car,ambient,6,1.1,1,81,ripe_capsule,12,single,open,,,0,,3025,,,
5_5,Julia,07.10.2019,S3,supplement,Dia_car,ambient,18,1.4,1,63,unripe,26,single,open,,,0,,3013,,,
5_5,Andreas,12.08.2019,S3,supplement,Dia_car,ambient,21.5,0.9,1,65,unripe,0,,open,,,0,,,,,
5_5,Andreas,12.08.2019,S3,supplement,Dia_car,ambient,22,1.2,2,50,unripe,16,,open,,,0,,,,,
5_5,Garp,12.09.2019,S3,supplement,Dia_car,ambient,11,,4,0,herbivory,0,single,eaten,,,1,herbivory,1251,,,
5_5,Garp,12.09.2019,S3,supplement,Dia_car,ambient,12,,3,0,herbivory,0,single,open,,,1,herbivory,1189,,,
5_5,Garp,12.09.2019,S3,supplement,Dia_car,ambient,20,1,2,75,ripe_capsule,8,single,open,,,0,,1188,,,
5_5,Garp,12.09.2019,S3,supplement,Dia_car,ambient,16.5,1.1,1,67,ripe_capsule,36,single,open,,,0,,1190,,,
5_5,Garp,12.09.2019,S3,supplement,Dia_car,ambient,20.5,0.4,7,83,unripe,0,single,open,,,0,,1186,,,
5_5,Garp,12.09.2019,S3,supplement,Dia_car,ambient,19,,8,0,unripe,0,single,unripe,,,1,herbivory,1249,,,
5_5,Garp,12.09.2019,S3,supplement,Dia_car,ambient,19,,5,0,unripe,0,single,open,,,1,herbivory,1250,,,
5_5,Garp,12.09.2019,S3,supplement,Dia_car,ambient,12,,6,0,,0,single,,,,1,herbivory,1187,,,
1_1,Julia,26.08.2019,S1,supplement,Dia_car,ambient,14,1.1,2,73,ripe_capsule,30,single,open,,,0,,2981,,,
5_5,Julia,16.08.2019,S3,supplement,Dia_car,ambient,18,1.2,2,71,unripe,19,single,open,,,0,,2159,,,
5_5,Julia,16.08.2019,S3,supplement,Dia_car,ambient,20,1.2,1,77,unripe,46,single,open,,,0,measured in field 1.4,2161,,,
5_5,Julia,16.08.2019,S3,supplement,Dia_car,ambient,21,1.5,3,67,unripe,19,single,open,,,0,seeds still brown,2158,,,
5_5,Martin,17.10.2019,S3,supplement,Dia_car,ambient,13,,1,13,open,0,single,open,,,1,Herbivory,2279,,,
5_5,Martin,17.10.2019,S3,supplement,Dia_car,ambient,9,,2,0,open,0,single,open,,,1,Herbivory,2280,,,
5_5,Martin,17.10.2019,S3,supplement,Dia_car,ambient,11,,3,0,open,0,single,open,,,1,Herbivory,2281,,,
5_5,Julia,20.08.2019,S3,supplement,Dia_car,ambient,20.5,1.4,1,74,unripe,30,single,open,,,0,,2210,,,
5_5,Martin,26.09.2019,S3,supplement,Dia_car,ambient,12.5,0.9,1,76,unripe,28,single,open,,,0,"to early, white seeds",524,,,
1_1,Martin,24.07.2019,S4,supplement,Dia_car,ambient,19,1.4,2,62,ripe_capsule,48,single,open,,,0,,3,,,
5_5,Martin,29.10.2019,S3,supplement,Dia_car,ambient,8.5,0.9,3,46,unripe,0,single,open,,,0,to early,390,,,
5_5,Martin,29.10.2019,S3,supplement,Dia_car,ambient,13,0.9,2,45,unripe,1,single,open,,,0,to early,391,,,
5_5,Garp,07.11.2019,S4,supplement,Dia_car,ambient,11,0.8,E1_2,82,ripe_capsule,0,group,open,,,0,,3484,,,
5_5,Garp,07.11.2019,S4,supplement,Dia_car,ambient,11,1.1,2,60,ripe_capsule,9,group,open,,,0,,3483,,,
5_5,Martin,07.11.2019,S4,supplement,Dia_car,ambient,13,0.4,1,68,unripe,0,group,open,,,0,,2845,,,
5_5,Martin,07.11.2019,S4,supplement,Dia_car,ambient,13,1.1,E1_1,33,unripe,8,group,open,,,0,light brown,2846,,,
5_5,Garp,10.10.2019,S4,supplement,Dia_car,ambient,11,,1,78,ripe_capsule,0,single,open,,,0,,3505,,,
5_5,Garp,10.10.2019,S4,supplement,Dia_car,ambient,,,2,57,unripe,0,single,open,,,0,,3369,,,
5_5,Julia,10.10.2019,S4,supplement,Dia_car,ambient,,0.6,2,72,unripe,0,single,unripe,,,0,,3038,,,
5_5,Julia,10.10.2019,S4,supplement,Dia_car,ambient,11,1.2,1,96,unripe,40,single,unripe,,,0,,3041,,,
5_5,Andreas,12.08.2019,S4,supplement,Dia_car,ambient,12,1.6,1,69,unripe,18,,open,,,0,,,,,
5_5,Garp,12.08.2019,S4,supplement,Dia_car,ambient,11.5,1.1,2,67,ripe_capsule,23,single,open,,,0,,4219,,,
5_5,Christian,12.09.2019,S4,supplement,Dia_car,ambient,10,0.7,1,55,open,3,single,open,,,0,,854,,,
5_5,Christian,12.09.2019,S4,supplement,Dia_car,ambient,12.5,0.9,2,84,open,42,single,open,,,0,,855,,,
3_4,Christian,26.07.2019,S1,supplement,Dia_car,ambient,16,0.9,2,53,ripe_capsule,12,single,open,,,0,,630,,,
3_4,Christian,26.07.2019,S1,supplement,Dia_car,ambient,16,0.9,4,73,ripe_capsule,30,single,open,,,0,,632,,,
3_4,Christian,26.07.2019,S1,supplement,Dia_car,ambient,15.5,1,6 or 7,66,ripe_capsule,37,single,open,,,0,,633,,,
5_5,Christian,02.08.2019,S1,supplement,Dia_car,ambient,7,0.9,5,85,ripe_capsule,59,single,open,,,0,broke off,758,,,
5_5,Christian,02.08.2019,S1,supplement,Dia_car,ambient,7,1,6,96,ripe_capsule,14,single,open,,,0,broke off,759,,,
5_5,Christian,02.08.2019,S1,supplement,Dia_car,ambient,7,1,7,84,ripe_capsule,33,single,dry,,,0,broke off,760,,,
5_5,Christian,02.08.2019,S1,supplement,Dia_car,ambient,17,1.1,3,92,ripe_capsule,56,single,open,,,0,,756,,,
5_5,Christian,12.09.2019,S4,supplement,Dia_car,ambient,10,0.1,9,48,unripe,0,single,dry,,,0,,862,,,
5_5,Christian,12.09.2019,S4,supplement,Dia_car,ambient,12,0.7,10,97,unripe,7,single,dry,,,0,,863,,,
1_1,Julia,26.08.2019,S1,supplement,Dia_car,ambient,6,1.2,4,71,ripe_capsule,29,single,open,,,0,,2986,,,
5_5,Julia,23.08.2019,S1,supplement,Dia_car,ambient,14,1.2,3,74,ripe_capsule,4,single,open,,,0,,2493,,,
5_5,Julia,22.08.2019,S4,supplement,Dia_car,ambient,3,1.2,50,200,,23,group,,,,0,"lost lot of seeds in field, group bag means those are the seeds from the bag which fell pout of caps",2932,,,
5_5,Julia,23.08.2019,S4,supplement,Dia_car,ambient,10,1,3,69,open,5,single,open,,,0,,2519,,,
5_5,Julia,23.08.2019,S4,supplement,Dia_car,ambient,10,1.3,9,97,open,0,single,open,,,1,herbivory,2500,,,
6_3,Julia,20.08.2019,S1,supplement,Dia_car,future,24,1.5,3,87,ripe_capsule,67,single,open,,,0,,2195,,,
6_3,Julia,23.08.2019,S1,supplement,Dia_car,future,22,1.3,5,69,ripe_capsule,53,single,open,,,0,,2484,,,
5_5,Julia,23.08.2019,S4,supplement,Dia_car,ambient,10,0.7,6,78,unripe,13,single,open,,,0,,2506,,,
5_5,Julia,23.08.2019,S4,supplement,Dia_car,ambient,10,1,7,93,unripe,28,single,open,,,0,light brown,2498,,,
5_5,Julia,23.08.2019,S4,supplement,Dia_car,ambient,10,1.2,8,65,unripe,36,single,unripe,,,0,measured in field 1.3,2499,,,
5_5,Julia,23.08.2019,S4,supplement,Dia_car,ambient,9,1.2,4,69,unripe,21,single,open,,,0,brown seeds,2504,,,
5_5,Julia,23.08.2019,S4,supplement,Dia_car,ambient,8,1.7,2,89,unripe,30,single,open,,,0,brown seeds,2517,,,
7_2,Julia,24.08.2019,S1,supplement,Dia_car,future,7,0.9,2,49,ripe_capsule,15,single,open,,,0,,2791,,,
1_1,Martin,24.07.2019,S4,supplement,Dia_car,ambient,19,1.4,1,68,ripe_capsule,49,single,open,,,0,,4,,,
10_2,Martin,10.07.2019,S4,supplement,Dia_car,ambient,,1.1,1,44,ripe_capsule,31,single,open,,,0,,33,,,
10_2,Martin,17.07.2019,S4,supplement,Dia_car,ambient,13,1.3,1,51,ripe_capsule,34,single,open,,,0,,65,,,
5_5,Martin,28.08.2019,S4,supplement,Dia_car,ambient,12,1,2,50,unripe,23,single,open,,,0,"color, additiol 3 small and yellow included in seed_count",803,,,
5_5,Martin,28.08.2019,S4,supplement,Dia_car,ambient,11,1.1,4,55,unripe,21,single,open,,,0,"color, additiol 6 small and yellow included in seed_count",805,,,
6_3,Garp,04.09.2019,C1,control,Dia_car,future,15,0.9,3,87,ripe_capsule,4,single,open,,,0,,4139,,,
6_3,Garp,04.09.2019,C1,control,Dia_car,future,14,1.1,2,51,ripe_capsule,26,single,open,,,0,,4140,,,
6_3,Garp,04.09.2019,C1,control,Dia_car,future,14,1.2,1,61,ripe_capsule,17,single,open,,,0,,4141,,,
5_5,Christian,02.08.2019,S1,supplement,Dia_car,ambient,7,1.1,8,94,ripe_capsule,27,single,open,,,0,broke off,761,,,
5_5,Christian,02.08.2019,S1,supplement,Dia_car,ambient,9,1.2,2,96,ripe_capsule,81,single,open,,,0,,755,,,
6_3,Martin,17.10.2019,C1,control,Dia_car,future,10.5,1,1,33,open,26,single,open,,,0,,479,,,
9_1,Andreas,02.08.2019,S2,supplement,Dia_car,future,8.5,1.2,9,70,ripe_capsule,17,,open,,,0,,,,,
6_3,Julia,23.08.2019,C1,control,Dia_car,future,15,1.1,1,57,open,32,single,open,,,0,,2732,,,
6_3,Julia,23.08.2019,C1,control,Dia_car,future,10,1.1,2,65,open,27,single,open,,,0,,2824,,,
6_3,Julia,23.08.2019,C1,control,Dia_car,future,10,1.1,2,65,open,27,single,open,,,0,,2910,,,
10_2,Martin,21.07.2019,S4,supplement,Dia_car,ambient,12,1.1,2,53,ripe_capsule,20,single,open,,,0,,69,,,
6_3,Martin,29.10.2019,C1,control,Dia_car,future,17,,2,0,dry,0,group,dry,,,0,dry can not count,1773,,,
6_3,Martin,29.10.2019,C1,control,Dia_car,future,17,,E1_2,0,dry,0,group,dry,,,0,dry can not count,1774,,,
6_3,Martin,29.10.2019,C1,control,Dia_car,future,17,1.1,3,35,open,25,single,open,,,0,,1775,,,
6_3,Martin,29.10.2019,C1,control,Dia_car,future,15,1.1,1,47,unripe,24,single,open,,,0,light brown,1767,,,
6_3,Garp,04.09.2019,C2,control,Dia_car,future,17,1.1,1,35,ripe_capsule,24,single,open,,,0,,3443,,,
6_3,Garp,04.09.2019,C2,control,Dia_car,future,17,1.1,1,35,ripe_capsule,24,single,open,,,0,,4524,,,
6_3,Garp,09.08.2019,C2,control,Dia_car,future,18,0.9,1,54,ripe_capsule,24,single,open,,,0,,4261,,,
6_3,Garp,09.08.2019,C2,control,Dia_car,future,18,1,2,57,ripe_capsule,23,single,open,,,0,,4260,,,
6_3,Julia,10.10.2019,C2,control,Dia_car,future,20,,4,89,moldy,0,single,moldy,,,0,,2798,,,
6_3,Lara,10.10.2019,C2,control,Dia_car,future,20,0.8,2,18,ripe_capsule,0,single,ripe,,,0,,2301,,,
6_3,Lara,10.10.2019,C2,control,Dia_car,future,20,,1,0,unripe,0,single,unripe,,,1,Herbivory,2302,,,
6_3,Lea,10.10.2019,C2,control,Dia_car,future,20,,3,0,unripe,0,single,unripe,,,0,dry,2371,,,
6_3,Garp,19.09.2019,C2,control,Dia_car,future,,,1,,,,,,,,1,Herbivory,4483,,,
6_3,Julia,20.08.2019,C2,control,Dia_car,future,18,1.1,1,54,open,8,single,open,,,0,,2175,,,
6_3,Julia,20.08.2019,C2,control,Dia_car,future,20,1.4,2,12,open,0,single,open,,,0,plant next to marked plant but cap with il polish,2165,,,
6_3,Julia,20.08.2019,C2,control,Dia_car,future,15.5,1.4,3,61,unripe,32,single,ripe,,,0,seeds still light brown,2146,,,
6_3,Julia,26.09.2019,C2,control,Dia_car,future,18.5,0.9,1,44,open,18,single,open,,,0,,1583,1,,
8_3,Ami,29.10.2019,C4,control,Dia_car,ambient,4.5,1.1,1,38,ripe_capsule,13,single,open,,,0,,2830,,,
